commodity_code,trade_value_usd
847130,54840153
847141,9473087
847149,2053967
847150,9970204
847160,1841008
847170,8290928
847180,2662458
847190,2379518
847210,145886
847230,4302
847290,3407394
847321,74042
847329,72670
847330,2285934
847340,389605
847350,134169
847410,1157627
847420,3210822
847431,6875408
847432,1523674
847439,85288
847480,1450595
847490,3313259
847510,16851
847529,127179
847590,100
847621,38000
847629,5000
847681,2284
847689,87090
847690,607
847710,6145716
847720,1747193
847730,2324855
847740,716229
847751,288120
847759,260328
847780,4204948
847790,935988
847810,773002
847890,2280778
847910,2338793
847920,158496
847930,172558
847940,340989
847950,403539
847960,9986056
847971,5729
847979,157099
847981,523440
847982,3490365
847989,3468324
847990,1062476
848010,165164
848020,1212903
848030,1719383
848041,2310334
848049,267693
848050,4875
848060,534860
848071,1439516
848079,1132147
848110,2041249
848120,511038
848130,1905062
848140,2824825
848180,19258346
848190,2659928
848210,5339255
848220,73351
848230,23179
848240,9898
848250,98857
848280,215384
848291,110269
848299,3004121
848310,1545870
848320,333580
848330,1216013
848340,4058090
848350,257064
848360,739666
848390,4095196
848410,668078
848420,2016721
848490,803359
848610,2596
848620,164548
848630,73219
848640,2876469
848690,924267
848710,348744
848790,420516
850110,2415060
850120,316548
850131,27553358
850132,102250615
850133,647927
850134,114754
850140,4878762
850151,240000
850152,1637703
850153,270503
850161,4044919
850162,928572
850163,424703
850164,702826
850211,15590296
850212,10068176
850213,20275241
850220,148809624
850239,234582279
850240,501
850300,59360786
850410,142682
850421,39802174
850422,20614289
850423,25505098
850431,6361876
850432,207292
850433,759034
850434,1560907
850440,26037711
850450,938480
850490,13830818
850511,2223161
850519,71594
850520,19337
850590,324413
850610,11111624
850640,9914
850650,4718859
850660,2532758
850680,9547445
850690,78897
850710,34669123
850720,13872538
850730,9072338
850740,176620
850750,316728
850760,16208345
850780,416552
850790,1395126
850811,242175
850819,531866
850860,353267
850870,19472
850940,1545434
850980,1211970
850990,61702
851010,71179
851020,27040
851030,71267
851090,2395758
851110,1346979
851120,27126
851130,242498
851140,305867
851150,115125
851180,506328
851190,332654
851210,5172
851220,940402
851230,294960
851240,100600
851290,121394
851310,2579875
851390,180382
851410,247512
851420,1339742
851430,1130272
851440,96830
851490,158462
851511,594297
851519,281178
851521,227348
851529,1656415
851531,860077
851539,1298174
851580,458699
851590,2332413
851610,5505047
851621,3688
851629,830456
851631,508940
851632,77141
851633,59688
851640,1490557
851650,1115752
851660,12234873
851671,464043
851672,123454
851679,2473118
851680,323795
851690,184110
851711,5571268
851712,360954473
851718,47471691
851761,1780337
851762,74522787
851769,315218
851770,35627148
851810,760788
851821,718914
851822,2945095
851829,825051
851830,895560
851840,201455
851850,501082
851890,264942
851920,5902
851930,199
851981,53147
851989,170595
852110,8466
852190,378017
852290,105897
852321,196139
852329,175900
852341,674791
852349,10818613
852351,700201
852352,14315345
852359,852830
852380,306812
852550,314793
852560,8909
852580,2780961
852610,1749300
852691,219904
852692,11203
852713,35
852719,403615
852721,620288
852729,663750
852791,85228
852792,20
852799,997776
852842,580013
852849,346772
852852,2602644
852859,878054
852862,483776
852869,416251
852871,3654149
852872,33965243
852873,257
852910,787205
852990,2904962
853010,56586
853080,278295
853090,387720
853110,1709593
853120,190879
853180,440409
853190,605030
853210,595779
853222,40
853225,2837
853229,702525
853230,59
853290,2145
853310,483026
853321,32
853329,43357
853339,39092
853340,8291
853390,167
853400,2812310
853510,1279689
853521,27325468
853529,1385716
853530,4419299
853540,1601561
853590,6806633
853610,3066308
853620,7040794
853630,424562
853641,1342539
853649,2470565
853650,9213125
853661,1074104
853669,2655519
853670,2394150
853690,10076568
853710,24863021
853720,43427075
853810,2400762
853890,4953747
853910,337314
853921,5235382
853922,492476
853929,1298438
853931,762143
853932,49729
853939,200662
853941,10357
853949,72200
853950,5339190
853990,692028
854040,5
854071,12
854079,4304
854089,8870
854099,27241
854110,3422441
854129,377147
854130,37221
854140,29487055
854150,1
854160,4129
854190,33547
854231,1445340
854232,30
854233,174215
854239,11427163
854290,78370
854310,162
854320,20489
854330,261718
854370,10042737
854390,517718
854411,15989586
854419,5946342
854420,1690835
854430,2808895
854442,15264685
854449,48871104
854460,41395323
854470,9596889
854519,91480
854520,30186
854590,36796
854610,1860971
854620,23130475
854690,1834493
854710,67309
854720,1268944
854790,2549998
854810,2189
854890,32764
860120,1223
860210,617373
860290,1853
860310,1100
860390,164024
860400,1541598
860610,24515
860699,29495558
860719,1773866
860721,119875
860729,72327139
860730,78711
860791,143158
860799,296262
860800,3505317
860900,5239215
870110,74995815
870120,8050695
870130,888966
870191,17267074
870192,7638495
870193,21938106
870194,2556147
870195,12087881
870210,48013241
870220,177281
870290,11994753
870310,840836
870321,13044690
870322,107479494
870323,78350809
870324,23198306
870331,58528
870332,8537022
870333,10049628
870340,8821674
870350,387060
870360,217309
870370,33942445
870380,395146
870390,3874180
870410,83266117
870421,41976939
870422,13504802
870423,4769301
870431,10158097
870432,557942
870490,13999
870510,1478498
870530,2688587
870540,7869086
870590,2316951
870600,3580849
870710,8545966
870790,675057
870810,16049021
870821,307892
870829,7012606
870830,2191159
870840,3685195
870850,11385684
870870,25939764
870880,4222559
870891,5960085
870892,535541
870893,1830936
870894,3456484
870895,1616946
870899,29167825
870911,79600
870919,1309621
870990,266062
871110,121853833
871120,209074857
871130,40
871140,75394
871150,1505338
871160,753994
871190,23075
871200,10367100
871310,265757
871390,30168
871410,19487083
871420,850967
871491,157842
871492,140304
871493,1787223
871494,89037
871495,67149
871496,53309
871499,677666
871500,251971
871610,129510
871620,14950
871631,668950
871639,1398947
871640,26307552
871680,944616
871690,1293929
880100,214492
880211,122471
880220,8850
880240,58400000
880330,11764027
880390,3180405
880400,1084
880510,2695
880521,640
880529,2127
890110,2235130
890120,9000001
890310,2400
890399,583574
890400,6279794
890510,274679
890590,8353505
890610,9769
890690,1058077
890710,5566
890790,161886
900110,1508053
900130,192396
900140,12060477
900150,124570
900190,562605
900211,275852
900219,129864
900220,593451
900290,80936
900311,40726
900319,719992
900390,5942
900410,459247
900490,4710330
900510,5457
900580,1736076
900590,4555211
900630,312378
900640,136931
900651,14867
900659,247841
900669,2025142
900691,825273
900699,98978
900710,12767
900720,203479
900791,300572
900792,50517
900850,8516
900890,4967
901010,44749
901050,85173
901060,162637
901090,5377
901110,8457
901120,618
901180,1954436
901190,81744
901210,135733
901290,25817
901310,2460
901320,32263
901380,41309
901390,7514
901410,124748
901420,545
901480,52002
901510,987453
901520,109214
901530,52785
901580,1054306
901590,865594
901600,238544
901710,40743
901720,903491
901730,399449
901780,771474
901790,111485
901811,108344
901812,1935294
901813,518703
901819,43930247
901820,191119
901831,4132650
901832,39889
901839,3234843
901841,4117
901849,346272
901850,266733
901890,35143395
901910,950016
901920,2487401
902000,1059708
902110,382918
902121,8129
902129,60744
902131,4331
902139,211401
902140,53540
902150,40992
902190,152611
902212,5331245
902213,263616
902214,2299431
902219,5268383
902221,8045109
902229,134399
902230,898618
902290,665762
902300,2299851
902410,203803
902480,425256
902490,50259
902511,67619
902519,1165413
902580,331221
902590,2018825
902610,1621918
902620,3766061
902680,817436
902690,494179
902710,831926
902720,1752801
902730,1393588
902750,1140396
902780,2717168
902790,1930107
902810,2097394
902820,1316873
902830,12755754
902890,969619
902910,85507
902920,514260
902990,18810
903010,391257
903020,34579
903031,105504
903032,960755
903033,950010
903039,602132
903040,200899
903082,6794
903084,64774
903089,708966
903090,347444
903110,2523880
903120,2209288
903141,8411
903149,970125
903180,9921413
903190,497096
903210,108946
903220,8545
903281,49228
903289,11573163
903290,1210852
903300,1067224
910119,159679
910121,701
910129,3398
910199,17510
910211,87967
910212,763
910219,179129
910221,12309
910229,41083
910291,535
910299,6235
910310,10
910390,2059724
910511,2719
910519,87194
910521,323896
910529,412364
910591,200
910599,69189
910610,55851
910690,6096
910700,7782
910819,54432
910910,9
910990,102
911019,2025
911090,706
911180,221
911190,8185
911220,49
911320,38
911390,57202
911430,50238
911440,28598
911490,120096
920110,22291
920120,13315
920190,92586
920210,9500
920290,160100
920510,29921
920590,12622
920600,207443
920710,435078
920790,79922
920810,307
920890,11906
920930,12802
920991,1992
920992,14112
920994,9999
920999,50442
940110,44167
940120,2946418
940130,1582834
940140,276604
940153,1287
940159,7819
940161,1177963
940169,313497
940171,1596111
940179,1554530
940180,1264615
940190,531068
940210,1455952
940290,4608870
940310,4935255
940320,13698845
940330,1451943
940340,1829411
940350,2877633
940360,4875471
940370,1837575
940382,61
940383,6387
940389,613294
940390,665768
940410,243512
940421,69550
940429,1843137
940430,8309
940490,1259424
940510,5172376
940520,729465
940530,927444
940540,5975461
940550,1547792
940560,1354233
940591,110338
940592,56099
940599,595683
940610,318820
940690,25253063
950300,8871126
950420,80630
950430,79544
950440,4
950450,3679
950490,325
950510,57011
950590,122689
950619,50013
950629,1066280
950631,1130448
950632,76392
950639,449353
950640,708239
950651,23190
950659,55719
950661,195
950662,172206
950669,1318769
950670,3536
950691,1682886
950699,793625
950710,2016
950720,89046
950730,3874
950790,42019
950890,92620
960190,121998
960200,855297
960310,504906
960321,3045267
960329,1660270
960330,1524493
960340,523279
960350,35564
960390,1149958
960400,8437
960500,47287
960610,2265415
960621,15219525
960622,2812261
960629,3242008
960630,7612499
960711,5555322
960719,29348219
960720,371985
960810,3159810
960820,415472
960830,228861
960840,518400
960850,127051
960860,23978
960891,21636
960899,52979
960910,2218383
960920,928176
960990,684989
961000,117433
961100,62829
961210,248714
961220,28952
961310,126907
961320,14987
961380,72162
961390,92576
961400,250
961511,14050
961519,963394
961590,7201
961610,85396
961620,64919
961700,1962144
961800,51651
961900,26224766
962000,188716
970110,7490
970190,188
970300,20774
970400,50002
970500,290259
999999,5789238
